id,manufacturer,model,external_id,name,year_from,year_to,status
3486,TOYOTA,CYNOS,3572,CYNOS Convertible (_L5_) 10.1996-1.1998,10.1996,1.1998,completed
3487,TOYOTA,CYNOS,1515,CYNOS Coupe (_L5_) 8.1995-12.1999,8.1995,12.1999,completed
3488,TOYOTA,CYNOS,7945,CYNOS Coupe (EL44_) 6.1988-8.1995,6.1988,8.1995,completed
3489,TOYOTA,DYNA,5820,"DYNA Platform/Chassis (KD_, LY_, _Y2_, _U3_, _U4_, _U6_, _U8 5.1999",5.1999,,completed
3490,TOYOTA,DYNA,10462,DYNA Platform/Chassis (LH8_) 8.1985-5.1995,8.1985,5.1995,completed
3491,TOYOTA,DYNA,5445,"DYNA Bus (_U3_, _U2_) 8.1977-8.1987",8.1977,8.1987,completed
3492,TOYOTA,DYNA,5444,"DYNA Platform/Chassis (_U_, _Y_) 8.1977-12.2009",8.1977,12.2009,completed
3493,TOYOTA,DYNA 100,36923,"DYNA 100 Platform/Chassis (LY1_, YY1_) 5.1995-7.2001",5.1995,7.2001,completed
3494,TOYOTA,DYNA 100,7509,DYNA 100 Platform/Chassis (YH_) 8.1985-4.1995,8.1985,4.1995,completed
3495,TOYOTA,DYNA 150,7499,DYNA 150 Platform/Chassis (LY_) 5.1995-7.2001,5.1995,7.2001,completed
3496,TOYOTA,DYNA 150,7266,DYNA 150 Platform/Chassis (LY_) 8.1988-6.1995,8.1988,6.1995,completed
3497,TOYOTA,DYNA 150,6303,DYNA 150 Platform/Chassis (_Y_) 8.1985-8.1988,8.1985,8.1988,completed
3498,TOYOTA,DYNA 300,6305,DYNA 300 Platform/Chassis 6.1995-12.2002,6.1995,12.2002,completed
3499,TOYOTA,FJ CRUISER,9567,FJ CRUISER (GSJ1_) 6.2005-1.2018,6.2005,1.2018,completed
3500,TOYOTA,GR 86,42751,GR 86 Coupe (ZN8) 9.2021,9.2021,,completed
3501,TOYOTA,GRAND PRIUS +,9640,PRIUS PLUS (_W4_) 5.2011,5.2011,,completed
3502,TOYOTA,GT 86,10112,GT 86 Coupe (ZN6_) 3.2012,3.2012,,completed
3503,TOYOTA,HARRIER,7218,HARRIER (_U3_) 2.2003-12.2013,2.2003,12.2013,completed
3504,TOYOTA,HARRIER,7217,HARRIER (_U1_) 5.1997-2.2003,5.1997,2.2003,completed
3505,TOYOTA,HIACE,39590,HIACE VI Bus (__H3__) 2.2019,2.2019,,completed
3506,TOYOTA,HIACE,8701,"HIACE V Van (TRH2__, KDH2__, LH2__, GDH2__) 6.2004",6.2004,,completed
3507,TOYOTA,HIACE,1512,"HIACE IV Bus (__H1_, __H2_) 8.1995-12.2012",8.1995,12.2012,completed
3508,TOYOTA,HIACE,4022,"HIACE IV Van (__H1_, __H2_) 8.1995-12.2012",8.1995,12.2012,completed
3509,TOYOTA,HIACE,3386,HIACE IV Van (_H1_) 8.1989-2.2005,8.1989,2.2005,completed
3510,TOYOTA,HIACE,541,HIACE IV Bus (_H1_) 8.1987-12.2004,8.1987,12.2004,completed
3511,TOYOTA,HIACE,2071,"HIACE III Van (_H5_, _H6_, _H7_, _H8_, _H9_) 12.1982-8.2005",12.1982,8.2005,completed
3512,TOYOTA,HIACE,3983,"HIACE III Bus (_H5_, _H6_, _H7_, _H8_, _H9_) 11.1982-9.2007",11.1982,9.2007,completed
3513,TOYOTA,HIACE,546,"HIACE II Bus (_H11, _H2_, _H3_, _H4_) 2.1977-11.1982",2.1977,11.1982,completed
3514,TOYOTA,HIACE,4021,"HIACE II Van (_H11, _H2_, _H3_, _H4_) 2.1977-3.1983",2.1977,3.1983,completed
3515,TOYOTA,HIACE,40218,HIACE I Bus (_H10) 7.1967-1.1977,7.1967,1.1977,completed
3516,TOYOTA,HIACE,40220,HIACE I Pickup (_H10) 7.1967-1.1977,7.1967,1.1977,completed
3517,TOYOTA,HIACE,40219,HIACE I Van (_H10) 7.1967-1.1977,7.1967,1.1977,completed
3518,TOYOTA,HIACE / COMMUTER,8700,"HIACE / COMMUTER V Bus (TRH2__, KDH2__, LH2__, GDH2__) 8.2004",8.2004,,completed
3519,TOYOTA,HIGHLANDER,40421,"HIGHLANDER (GSU7_, AXUH7_, TXUA7_) 12.2019",12.2019,,completed
3520,TOYOTA,HIGHLANDER / KLUGER,7224,HIGHLANDER / KLUGER (_U2_) 6.2000-12.2010,6.2000,12.2010,completed
3521,TOYOTA,HILUX,14379,HILUX VIII Pickup (_N1_) 5.2015,5.2015,,completed
3522,TOYOTA,HILUX,14798,HILUX VIII Platform/Chassis (_N1_) 5.2015,5.2015,,completed
3523,TOYOTA,HILUX,6944,"HILUX III SUV (_N1_, _N2_) 1.1995-8.2005",1.1995,8.2005,completed
3524,TOYOTA,HILUX,37298,HILUX VI Pickup (_N1_) 8.1994-3.2006,8.1994,3.2006,completed
3525,TOYOTA,HILUX,37296,"HILUX V Pickup (_N8_, _N9_, _N10_, _N11_) 9.1988-8.2001",9.1988,8.2001,completed
3526,TOYOTA,HILUX,7219,HILUX II SUV (_N13_) 8.1988-11.1998,8.1988,11.1998,completed
3527,TOYOTA,HILUX,37286,"HILUX IV Pickup (_N5_, _N6_) 11.1982-11.1998",11.1982,11.1998,completed
3528,TOYOTA,HILUX VIGO,6889,"HILUX VIGO VII Pickup (_N1_, _N2_, _N3_) 8.2004-2.2016",8.2004,2.2016,completed
3529,TOYOTA,IQ,8046,IQ (_J1_) 11.2008-12.2015,11.2008,12.2015,completed
3530,TOYOTA,ISIS,7221,ISIS (_M1_) 7.2004,7.2004,,completed
3531,TOYOTA,IST,6946,IST (NCP6_) 4.2002-7.2007,4.2002,7.2007,completed
3532,TOYOTA,LAND CRUISER,45372,LAND CRUISER (_J25_) 10.2023,10.2023,,completed
3533,TOYOTA,LAND CRUISER,3582,LAND CRUISER Hardtop (_J7_) 11.1984-8.2001,11.1984,8.2001,completed
3534,TOYOTA,LAND CRUISER,203,"LAND CRUISER (_J7_, _JL7_) 3.1984",3.1984,,completed
3535,TOYOTA,LAND CRUISER,3985,LAND CRUISER (_J6_) 8.1980-12.1992,8.1980,12.1992,completed
3536,TOYOTA,LAND CRUISER,4755,"LAND CRUISER (_J4_, _J5_) 8.1967-11.2001",8.1967,11.2001,completed
3537,TOYOTA,LAND CRUISER,4756,LAND CRUISER Pickup (_J4_) 1.1965-11.2001,1.1965,11.2001,completed
3538,TOYOTA,LAND CRUISER,37988,LAND CRUISER Softtop (_J4_) 1.1960-12.1984,1.1960,12.1984,completed
3539,TOYOTA,LAND CRUISER 200,7806,LAND CRUISER 200 (_J2_) 8.2007,8.2007,,completed
3540,TOYOTA,LAND CRUISER 80,198,LAND CRUISER 80 (_J8_) 1.1990-2.2001,1.1990,2.2001,completed
3541,TOYOTA,LAND CRUISER 90,1566,LAND CRUISER 90 (_J9_) 4.1995-12.2003,4.1995,12.2003,completed
3542,TOYOTA,LAND CRUISER AMAZON,3566,LAND CRUISER AMAZON (_J1_) 1.1998-7.2008,1.1998,7.2008,completed
3543,TOYOTA,LAND CRUISER PRADO,8657,LAND CRUISER PRADO (_J15_) 7.2009,7.2009,,completed
3544,TOYOTA,LAND CRUISER PRADO,4978,LAND CRUISER PRADO (_J12_) 9.2002-12.2010,9.2002,12.2010,completed
3545,TOYOTA,LAND CRUISER VAN,38869,LAND CRUISER VAN (_J15_) 1.2011,1.2011,,completed
3546,TOYOTA,LITEACE,4766,LITEACE Bus (_R2_) 1.1992-1.1998,1.1992,1.1998,completed
3547,TOYOTA,LITEACE,4767,LITEACE Van (_R2__V) 1.1992-1.1995,1.1992,1.1995,completed
3548,TOYOTA,LITEACE,2072,"LITEACE Bus (_M3_, _M4_) 9.1985-1.1992",9.1985,1.1992,completed
3549,TOYOTA,LITEACE,227,"LITEACE Van (_M3_, _M4_) 1.1983-4.1998",1.1983,4.1998,completed
3550,TOYOTA,LITEACE,222,LITEACE Van (_M2_) 10.1979-10.1986,10.1979,10.1986,completed
3551,TOYOTA,LITEACE,3387,"LITEACE Wagon (YM2_, CM2_, KM2_) 10.1979-9.1985",10.1979,9.1985,completed
3552,TOYOTA,MARK II,37369,MARK II IX Saloon (_X11_) 10.2000-11.2004,10.2000,11.2004,completed
3553,TOYOTA,MATRIX,10926,MATRIX (_E14_) 1.2008-12.2015,1.2008,12.2015,completed
3554,TOYOTA,MIRAI,13323,MIRAI (JPD1_) 12.2014-5.2020,12.2014,5.2020,completed
3555,TOYOTA,MODEL F,280,"MODEL F (CR2_, YR2_, YR3_) 11.1982-10.1990",11.1982,10.1990,completed
3556,TOYOTA,MR2,4590,MR2 III (ZZW3_) 10.1999-6.2007,10.1999,6.2007,completed
3557,TOYOTA,MR2,3955,MR2 II (SW2_) 12.1989-5.2000,12.1989,5.2000,completed
3558,TOYOTA,MR2,318,MR2 I (AW1_) 6.1984-6.1990,6.1984,6.1990,completed
3559,TOYOTA,NOAH/VOXY,7228,NOAH/VOXY (_R6_) 11.2001-6.2007,11.2001,6.2007,completed
3560,TOYOTA,OPA,7240,"OPA (ZCT1_, ACT1_) 4.2000-4.2005",4.2000,4.2005,completed
3561,TOYOTA,PICNIC,1906,PICNIC (_XM1_) 5.1996-12.2001,5.1996,12.2001,completed
3562,TOYOTA,PREVIA,7134,"ESTIMA III (_R2_, _R5_) 10.2005",10.2005,,completed
3563,TOYOTA,PREVIA,4646,PREVIA II (_R3_) 2.2000-2.2006,2.2000,2.2006,completed
3564,TOYOTA,PREVIA,3437,"PREVIA I (_R1_, _R2_) 1.1990-8.2000",1.1990,8.2000,completed
3565,TOYOTA,PRIUS,44143,PRIUS (_W6_) 1.2023,1.2023,,completed
3566,TOYOTA,PRIUS,38104,PRIUS PHV (_W52_) 1.2016-12.2022,1.2016,12.2022,completed
3567,TOYOTA,PRIUS,14940,PRIUS (_W5_) 9.2015-12.2022,9.2015,12.2022,completed
3568,TOYOTA,PRIUS,8044,PRIUS (_W3_) 6.2008-6.2016,6.2008,6.2016,completed
3569,TOYOTA,PRIUS,5066,PRIUS Liftback (_W2_) 9.2003-1.2010,9.2003,1.2010,completed
3570,TOYOTA,PRIUS,4748,PRIUS Saloon (_W1_) 5.2000-1.2004,5.2000,1.2004,completed
3571,TOYOTA,PRIUS ALPHA,9640,PRIUS PLUS (_W4_) 5.2011,5.2011,,completed
3572,TOYOTA,PRIUS PHV,38104,PRIUS PHV (_W52_) 1.2016-12.2022,1.2016,12.2022,completed
3573,TOYOTA,PRIUS PLUS,9640,PRIUS PLUS (_W4_) 5.2011,5.2011,,completed
3574,TOYOTA,PRIUS PRIME,38104,PRIUS PHV (_W52_) 1.2016-12.2022,1.2016,12.2022,completed
3575,TOYOTA,PRIUS V,9640,PRIUS PLUS (_W4_) 5.2011,5.2011,,completed
3576,TOYOTA,PROACE,36680,PROACE Bus (MPY_) 2.2016,2.2016,,completed
3577,TOYOTA,PROACE,38042,PROACE Platform/Chassis (MDZ_) 2.2016,2.2016,,completed
3578,TOYOTA,PROACE,36673,PROACE Van (MDZ_) 2.2016,2.2016,,completed
3579,TOYOTA,PROACE,11277,PROACE Van (MDX_) 6.2013-3.2016,6.2013,3.2016,completed
3580,TOYOTA,PROACE CITY,40403,PROACE CITY Box Body/MPV (BPZ_) 10.2019,10.2019,,completed
3581,TOYOTA,PROACE CITY VERSO,40405,PROACE CITY VERSO MPV (BKY_) 10.2019,10.2019,,completed
3582,TOYOTA,PROACE MAX,45663,PROACE MAX Platform/Chassis (MFY_) 7.2024,7.2024,,completed
3583,TOYOTA,PROACE MAX,45662,"PROACE MAX Van (MFY_, MFQ_) 7.2024",7.2024,,completed
3584,TOYOTA,PROACE VERSO,38540,PROACE VERSO Bus (MPY_) 2.2016,2.2016,,completed
3585,TOYOTA,RAV 4,39268,"RAV 4 V (_A5_, _H5_) 12.2018",12.2018,,completed
3586,TOYOTA,RAV 4,10996,RAV 4 IV (_A4_) 12.2012-9.2019,12.2012,9.2019,completed
3587,TOYOTA,RAV 4,41669,RAV 4 IV VAN (_A4_) 12.2012,12.2012,,completed
3588,TOYOTA,RAV 4,5508,RAV 4 III (_A3_) 6.2005-8.2014,6.2005,8.2014,completed
3589,TOYOTA,RAV 4,4649,RAV 4 II (_A2_) 5.2000-11.2005,5.2000,11.2005,completed
3590,TOYOTA,RAV 4,3569,RAV 4 I Cabrio (_A1_) 12.1997-6.2000,12.1997,6.2000,completed
3591,TOYOTA,RAV 4,28,RAV 4 I (_A1_) 1.1994-12.2003,1.1994,12.2003,completed
3592,TOYOTA,SOARER,7276,SOARER Coupe (_Z3_) 9.1990-12.2000,9.1990,12.2000,completed
3593,TOYOTA,SOARER,7323,SOARER Coupe (_Z2_) 1.1986-3.1991,1.1986,3.1991,completed
3594,TOYOTA,SOARER,7324,SOARER Coupe (_Z1_) 9.1980-8.1986,9.1980,8.1986,completed
3595,TOYOTA,SOLARA,6270,SOLARA Convertible (_V3_) 10.2003-11.2008,10.2003,11.2008,completed
3596,TOYOTA,SOLARA,6267,SOLARA Coupe (_V2_) 6.1998-12.2003,6.1998,12.2003,completed
3597,TOYOTA,STARLET,3984,STARLET (_P9_) 1.1996-10.1999,1.1996,10.1999,completed
3598,TOYOTA,STARLET,310,STARLET (_P8_) 12.1989-3.1996,12.1989,3.1996,completed
3599,TOYOTA,STARLET,307,STARLET (_P7_) 10.1984-12.1989,10.1984,12.1989,completed
3600,TOYOTA,STARLET,319,STARLET (KP6_) 2.1978-12.1984,2.1978,12.1984,completed
3601,TOYOTA,STARLET,3460,STARLET Estate (KP6_) 2.1978-12.1984,2.1978,12.1984,completed
3602,TOYOTA,STARLET 1000,1699,STARLET 1000 (KP_) 11.1974-8.1978,11.1974,8.1978,completed
3603,TOYOTA,STARLET 1000,2069,STARLET 1000 Kombi (KP_) 11.1974-8.1978,11.1974,8.1978,completed
3604,TOYOTA,SUPRA,39493,SUPRA (DB_) 3.2019,3.2019,,completed
3605,TOYOTA,SUPRA,328,SUPRA (_A8_) 5.1993-7.2002,5.1993,7.2002,completed
3606,TOYOTA,SUPRA,323,SUPRA (_A7_) 1.1986-5.1993,1.1986,5.1993,completed
3607,TOYOTA,TERCEL,7362,TERCEL Hatchback (_L3_) 5.1986-12.1994,5.1986,12.1994,completed
3608,TOYOTA,TERCEL,379,TERCEL (AL2_) 9.1982-1.1988,9.1982,1.1988,completed
3609,TOYOTA,TERCEL,7033,TERCEL Estate (AL2_) 8.1982-12.1988,8.1982,12.1988,completed
3610,TOYOTA,TERCEL,374,"TERCEL (_L1_, _L2_) 3.1979-1.1988",3.1979,1.1988,completed
3611,TOYOTA,TERCEL,7031,TERCEL Saloon (AL1_) 8.1978-4.1982,8.1978,4.1982,completed
3612,TOYOTA,URBAN CRUISER,8253,URBAN CRUISER (_P1_) 7.2007-3.2016,7.2007,3.2016,completed
3613,TOYOTA,VEROSSA,9815,VEROSSA (_X11_) 10.2000-4.2004,10.2000,4.2004,completed
3614,TOYOTA,VERSO,8158,VERSO (_R2_) 4.2009-8.2018,4.2009,8.2018,completed
3615,TOYOTA,VERSO S,9138,VERSO S (_P12_) 11.2010-10.2016,11.2010,10.2016,completed
3616,TOYOTA,VIOS,9047,YARIS / VIOS Saloon (_P9_) 8.2005-12.2013,8.2005,12.2013,completed
3617,TOYOTA,VITZ,9111,YARIS/VITZ (_P13_) 12.2010-6.2020,12.2010,6.2020,completed
3618,TOYOTA,WIGO,5442,AYGO (_B1_) 2.2005-5.2014,2.2005,5.2014,completed
3619,TOYOTA,WILL CYPHA,6686,WILL CYPHA I (NCP7_) 5.2001-7.2005,5.2001,7.2005,completed
3620,TOYOTA,WiLL Vi,11516,WiLL Vi I (NCP19_) 1.2000-12.2001,1.2000,12.2001,completed
3621,TOYOTA,WINDOM,6691,WINDOM (_V3_) 8.2001-3.2006,8.2001,3.2006,completed
3622,TOYOTA,WINDOM,6690,WINDOM (_V2_) 10.1996-7.2001,10.1996,7.2001,completed
3623,TOYOTA,WISH,6692,WISH MPV (_E1_) 1.2003-3.2009,1.2003,3.2009,completed
3624,TOYOTA,YARIS,40954,"YARIS (_P21_, _PA1_, _PH1_) 2.2020",2.2020,,completed
3625,TOYOTA,YARIS,11610,YARIS (_P15_) 10.2013,10.2013,,completed
3626,TOYOTA,YARIS,39056,YARIS Hatchback Van (_P13_) 10.2012-6.2020,10.2012,6.2020,completed
3627,TOYOTA,YARIS,9111,YARIS/VITZ (_P13_) 12.2010-6.2020,12.2010,6.2020,completed
3628,TOYOTA,YARIS,9047,YARIS / VIOS Saloon (_P9_) 8.2005-12.2013,8.2005,12.2013,completed
3629,TOYOTA,YARIS / VIOS,9047,YARIS / VIOS Saloon (_P9_) 8.2005-12.2013,8.2005,12.2013,completed
3630,TOYOTA,YARIS CROSS,41056,YARIS CROSS (MXP_) 9.2020,9.2020,,completed
3631,TOYOTA,YARIS VERSO,4419,YARIS VERSO (_P2_) 8.1999-9.2005,8.1999,9.2005,completed
3632,TOYOTA,YARIS VERSO VAN,38922,YARIS VERSO VAN (_P2_) 3.2000-9.2005,3.2000,9.2005,completed
3633,TOYOTA,YARIS/VITZ,9111,YARIS/VITZ (_P13_) 12.2010-6.2020,12.2010,6.2020,completed
3634,TOYOTA,YARIS/VITZ,5499,YARIS/VITZ (_P9_) 1.2005-12.2014,1.2005,12.2014,completed
3635,TOYOTA,YARIS/VITZ,3996,YARIS/VITZ (_P1_) 1.1999-12.2005,1.1999,12.2005,completed
3636,TRIUMPH,1300,1754,1300 I 1.1965-12.1970,1.1965,12.1970,completed
3637,TRIUMPH,1500,1764,1500 I 1.1970-12.1977,1.1970,12.1977,completed
3638,TRIUMPH,2.5 PI,1762,2.5 PI MK I 1.1968-12.1975,1.1968,12.1975,completed
3639,TRIUMPH,2.5 PI,1775,2.5 PI MK I Estate 1.1968-12.1975,1.1968,12.1975,completed
3640,TRIUMPH,2000,3585,2000 MKII 3.1972-12.1977,3.1972,12.1977,completed
3641,TRIUMPH,2000,3586,2000 MKII Estate 3.1972-12.1975,3.1972,12.1975,completed
3642,TRIUMPH,2000,1757,2000 MK I 1.1968-3.1972,1.1968,3.1972,completed
3643,TRIUMPH,2000,1774,2000 MK I Estate 1.1968-12.1975,1.1968,12.1975,completed
3644,TRIUMPH,2500,1767,2500 5.1974-12.1977,5.1974,12.1977,completed
3645,TRIUMPH,2500,1777,2500 Estate 5.1974-12.1979,5.1974,12.1979,completed
3646,TRIUMPH,ACCLAIM,274,ACCLAIM (XD) 10.1981-12.1985,10.1981,12.1985,completed
3647,TRIUMPH,ADVENTURER,44488,ADVENTURER,,,completed
3648,TRIUMPH,AMERICA,12659,AMERICA,,,completed
3649,TRIUMPH,BONNEVILLE,12660,BONNEVILLE,,,completed
3650,TRIUMPH,DAYTONA,12661,DAYTONA,,,completed
3651,TRIUMPH,DOLOMITE,1766,"DOLOMITE (W, TW) 1.1972-12.1981",1.1972,12.1981,completed
3652,TRIUMPH,GT6,1755,GT6 I 1.1966-12.1973,1.1966,12.1973,completed
3653,TRIUMPH,HERALD,1753,HERALD (1GET) 1.1961-12.1971,1.1961,12.1971,completed
3654,TRIUMPH,HERALD,3924,HERALD Convertible (1RET) 1.1961-12.1971,1.1961,12.1971,completed
3655,TRIUMPH,HERALD,1772,HERALD Estate (1EET) 1.1961-12.1971,1.1961,12.1971,completed
3656,TRIUMPH,ITALIA,1771,ITALIA 1.1959-12.1963,1.1959,12.1963,completed
3657,TRIUMPH,LEGEND,12662,LEGEND,,,completed
3658,TRIUMPH,ROCKET,12663,ROCKET,,,completed
3659,TRIUMPH,SCRAMBLER,12664,SCRAMBLER,,,completed
3660,TRIUMPH,SPEED,12665,SPEED,,,completed
3661,TRIUMPH,SPEEDMASTER,12666,SPEEDMASTER,,,completed
3662,TRIUMPH,SPITFIRE,41754,SPITFIRE MK IV (FD) 12.1970-11.1974,12.1970,11.1974,completed
3663,TRIUMPH,SPITFIRE,41753,SPITFIRE MK III (FD) 9.1966-11.1970,9.1966,11.1970,completed
3664,TRIUMPH,SPITFIRE,41752,SPITFIRE MK II (FD) 12.1964-1.1967,12.1964,1.1967,completed
3665,TRIUMPH,SPITFIRE,298,SPITFIRE 1500 (FM) 10.1962-1.1980,10.1962,1.1980,completed
3666,TRIUMPH,SPITFIRE,41751,SPITFIRE MK I (FC) 10.1962-12.1965,10.1962,12.1965,completed
3667,TRIUMPH,SPRINT,12667,SPRINT,,,completed
3668,TRIUMPH,STAG,1765,STAG (LD) 1.1970-12.1977,1.1970,12.1977,completed
3669,TRIUMPH,STREET,12668,STREET,,,completed
3670,TRIUMPH,STREET CUP,37101,STREET CUP,,,completed
3671,TRIUMPH,THRUXTON,12669,THRUXTON,,,completed
3672,TRIUMPH,THUNDERBIRD,12670,THUNDERBIRD,,,completed
3673,TRIUMPH,TIGER,12671,TIGER ( - 999cc),,,completed
3674,TRIUMPH,TOLEDO,1763,"TOLEDO (ADM, ADF) 1.1970-12.1977",1.1970,12.1977,completed
3675,TRIUMPH,TR 2,1768,TR 2 I 1.1953-12.1955,1.1953,12.1955,completed
3676,TRIUMPH,TR 3,1758,TR 3 I 1.1955-12.1957,1.1955,12.1957,completed
3677,TRIUMPH,TR 3A,1769,TR 3A I 12.1957-12.1961,12.1957,12.1961,completed
3678,TRIUMPH,TR 4,1759,TR 4 I 9.1960-12.1965,9.1960,12.1965,completed
3679,TRIUMPH,TR 4A,1770,TR 4A 9.1964-12.1968,9.1964,12.1968,completed
3680,TRIUMPH,TR 5,1760,TR 5 (250) 1.1967-12.1969,1.1967,12.1969,completed
