id,manufacturer,manufacturer_external_id,external_id,name,status
1628,VAUXHALL,117,734846507,MIDI,completed
1629,VAUXHALL,117,-597658882,MOKKA,completed
1630,VAUXHALL,117,-542227305,MOKKA / MOKKA X,completed
1631,VAUXHALL,117,353747169,MONARO,completed
1632,VAUXHALL,117,-563591827,MONTEREY,completed
1633,VAUXHALL,117,1261251046,MOVANO,completed
1634,VAUXHALL,117,-441386483,NOVA,completed
1635,VAUXHALL,117,808480324,NOVAVAN,completed
1636,VAUXHALL,117,-884368196,OMEGA,completed
1637,VAUXHALL,117,1040848487,ROYALE,completed
1638,VAUXHALL,117,-1113915426,SENATOR,completed
1639,VAUXHALL,117,-459076304,SIGNUM,completed
1640,VAUXHALL,117,1616106809,SINTRA,completed
1641,VAUXHALL,117,-1879071417,TIGRA,completed
1642,VAUXHALL,117,2082233037,VECTRA,completed
1643,VAUXHALL,117,1337834662,VELOX,completed
1644,VAUXHALL,117,-175640994,VENTORA,completed
1645,VAUXHALL,117,597631105,VICEROY,completed
1646,VAUXHALL,117,918220442,VICTOR,completed
1647,VAUXHALL,117,1243518178,VISCOUNT,completed
1648,VAUXHALL,117,-320473766,VIVA,completed
1649,VAUXHALL,117,2081366163,VIVARO,completed
1650,VAUXHALL,117,430322393,VIVARO LIFE,completed
1651,VAUXHALL,117,1248348121,VX,completed
1652,VAUXHALL,117,1404928854,VX220,completed
1653,VAUXHALL,117,492201138,VXR8,completed
1654,VAUXHALL,117,1843325107,VXR8 MALOO,completed
1655,VAUXHALL,117,2104625672,ZAFIRA,completed
1656,VOLVO,120,17675566,140,completed
1657,VOLVO,120,121902644,164,completed
1658,VOLVO,120,-685493240,240,completed
1659,VOLVO,120,-1515336847,260,completed
1660,VOLVO,120,-53585996,340-360,completed
1661,VOLVO,120,-882322681,440,completed
1662,VOLVO,120,-430688583,460,completed
1663,VOLVO,120,-12641324,480,completed
1664,VOLVO,120,1818145384,66,completed
1665,VOLVO,120,978902655,740,completed
1666,VOLVO,120,958244834,760,completed
1667,VOLVO,120,585935201,780,completed
1668,VOLVO,120,742522689,850,completed
1669,VOLVO,120,-556389185,940,completed
1670,VOLVO,120,-2126158027,960,completed
1671,VOLVO,120,1405752192,C30,completed
1672,VOLVO,120,1829048322,C40,completed
1673,VOLVO,120,-1445904757,C70,completed
1674,VOLVO,120,1102469607,EC40,completed
1675,VOLVO,120,-233897043,EX30,completed
1676,VOLVO,120,-335408443,EX40,completed
1677,VOLVO,120,297760562,EX90,completed
1678,VOLVO,120,1303775735,P 121,completed
1679,VOLVO,120,2015812605,P 122 S AMAZON,completed
1680,VOLVO,120,1703569344,P 1800,completed
1681,VOLVO,120,1382519634,P 210 DUETT,completed
1682,VOLVO,120,1343548634,P 2200,completed
1683,VOLVO,120,1417445068,PV 544,completed
1684,VOLVO,120,1610099708,S40,completed
1685,VOLVO,120,1096743893,S60,completed
1686,VOLVO,120,1072440853,S70,completed
1687,VOLVO,120,1503541606,S80,completed
1688,VOLVO,120,-1083520571,S90,completed
1689,VOLVO,120,-1085349761,V40,completed
1690,VOLVO,120,-1494561151,V50,completed
1691,VOLVO,120,1892215990,V60,completed
1692,VOLVO,120,313216772,V70,completed
1693,VOLVO,120,561657900,V90,completed
1694,VOLVO,120,1274627274,XC40,completed
1695,VOLVO,120,1454280908,XC60,completed
1696,VOLVO,120,954439014,XC70,completed
1697,VOLVO,120,-1853847136,XC90,completed
1698,VW,121,-1682320892,"1500,1600",completed
1699,VW,121,-1527595623,166,completed
1700,VW,121,1327305899,181,completed
1701,VW,121,1309334184,"411,412",completed
1702,VW,121,-1190648265,412,completed
1703,VW,121,-1507076588,AMAROK,completed
1704,VW,121,-2106251994,ARTEON,completed
1705,VW,121,2117936495,ATLAS,completed
1706,VW,121,1032238180,BEETLE,completed
1707,VW,121,1843452106,BORA,completed
1708,VW,121,1139765842,BORA / JETTA,completed
1709,VW,121,-600772270,CABRIO,completed
1710,VW,121,1608389686,CADDY,completed
1711,VW,121,1822103367,CADDY ALLTRACK,completed
1712,VW,121,-251350075,CADDY CALIFORNIA,completed
1713,VW,121,-821652787,CALIFORNIA,completed
1714,VW,121,1154781004,CARAVELLE,completed
1715,VW,121,850516682,CC,completed
1716,VW,121,642546121,CORRADO,completed
1717,VW,121,1471725282,CRAFTER,completed
1718,VW,121,-1224656988,CRAFTER 30-35,completed
1719,VW,121,1582350725,CRAFTER 30-50,completed
1720,VW,121,756857606,DERBY,completed
1721,VW,121,-914713573,EOS,completed
1722,VW,121,1838449067,EUROVAN,completed
1723,VW,121,-1342540148,FOX,completed
1724,VW,121,-1291959013,GOLF,completed
1725,VW,121,-1906217283,GOLF ALLTRACK,completed
1726,VW,121,-1630102728,GOLF PLUS,completed
1727,VW,121,-1187610793,GOLF SPORTSVAN,completed
1728,VW,121,1935934838,GOLF TOURAN,completed
1729,VW,121,-1433229021,GOLF Van,completed
1730,VW,121,-1254371596,GOLF VAN,completed
1731,VW,121,-1870405594,GRAND CALIFORNIA,completed
1732,VW,121,2074705523,ID. Buzz,completed
1733,VW,121,58365006,ID.3,completed
1734,VW,121,-848495290,ID.4,completed
1735,VW,121,1286940117,ID.5,completed
1736,VW,121,-1803345022,ID.7,completed
1737,VW,121,-313620714,ILTIS,completed
1738,VW,121,1353227081,JETTA,completed
1739,VW,121,138119625,JETTA / CLASICO,completed
1740,VW,121,-830735143,JETTA IV,completed
1741,VW,121,-1447789211,K 70,completed
1742,VW,121,471689088,KARMANN GHIA,completed
1743,VW,121,-1960040110,KOMBI,completed
1744,VW,121,1568529191,KOMBI / TRANSPORTER KOMBI,completed
1745,VW,121,-1148860112,LOAD UP,completed
1746,VW,121,202884683,LT 28-35,completed
1747,VW,121,-462423837,LT 28-46,completed
1748,VW,121,675280127,LT 40-55,completed
1749,VW,121,1237263156,LUPO,completed
1750,VW,121,-1119562104,MAGOTAN,completed
1751,VW,121,423119587,MULTIVAN,completed
1752,VW,121,1027007816,NEW BEETLE,completed
1753,VW,121,-1559350037,PASSAT,completed
1754,VW,121,-1177486670,PASSAT / Magotan,completed
1755,VW,121,-1029455308,PASSAT ALLTRACK,completed
1756,VW,121,1069145214,PASSAT CC,completed
1757,VW,121,1052327817,PHAETON,completed
1758,VW,121,1772451370,POLO,completed
1759,VW,121,-1807704379,POLO Van,completed
1760,VW,121,-1718670728,RABBIT,completed
1761,VW,121,-1833629942,ROUTAN,completed
1762,VW,121,-164675726,SANTANA,completed
1763,VW,121,-1263291097,SCIROCCO,completed
1764,VW,121,-981324585,SHARAN,completed
1765,VW,121,1402708785,T-CROSS,completed
1766,VW,121,752146893,T-ROC,completed
1767,VW,121,-1776964865,TAIGO,completed
1768,VW,121,120683560,TARO,completed
1769,VW,121,-14570426,TAYRON,completed
1770,VW,121,-1970306963,TIGUAN,completed
1771,VW,121,-883922343,TIGUAN ALLSPACE,completed
1772,VW,121,-1887487555,TIGUAN/TIGUAN LIMITED,completed
1773,VW,121,-510431712,TOUAREG,completed
1774,VW,121,2070343287,TOURAN,completed
1775,VW,121,-621656440,TRANSPORTER,completed
1776,VW,121,10256514,TRANSPORTER / CARAVELLE,completed
1777,VW,121,1448347582,TRANSPORTER / KOMBI,completed
1778,VW,121,-734527570,TRANSPORTER T6 / CARAVELLE,completed
1779,VW,121,408610718,UP!,completed
1780,VW,121,-1071975918,VARIANT,completed
1781,VW,121,1802022377,VENTO,completed
1782,VW,121,966026439,XL1,completed
1783,ABARTH,3854,887246724,124,completed
1784,ABARTH,3854,-758391716,500 / 595 / 695,completed
1785,ABARTH,3854,-1727924708,500C / 595C / 695C,completed
1786,ABARTH,3854,1176434262,500E,completed
1787,ABARTH,3854,566625160,GRANDE PUNTO,completed
1788,ABARTH,3854,-679671917,PUNTO,completed
1789,ABARTH,3854,-1531852291,PUNTO EVO,completed
1790,ABARTH,3854,-1790754894,STRADA,completed
1791,AC,609,-1284583706,428,completed
1792,AC,609,2117813892,ACE,completed
1793,AC,609,-1482994,ACECA,completed
1794,AC,609,916127520,COBRA,completed
1795,AC,609,1694224604,ME,completed
1796,ACURA,1505,1255213405,INTEGRA,completed
1797,ACURA,1505,995100208,LEGEND,completed
1798,ACURA,1505,-1141594046,MDX,completed
1799,ACURA,1505,-836869449,NSX,completed
1800,ADIVA,5063,1842768507,AD,completed
1801,ADIVA,5063,-780922701,N,completed
1802,ADIVA,5063,238511294,R,completed
1803,ADLY,4330,-575927908,AIR TEC,completed
1804,ADLY,4330,801098282,CAT,completed
1805,AEON,4331,1137976273,ELITE,completed
1806,AEON,4331,102933359,MY,completed
1807,AEON,4331,-1334559299,URBAN,completed
1808,AIWAYS,5500,2110048575,U5,completed
1809,AIXAM,1480,-1868247670,400,completed
1810,AIXAM,1480,1645158940,500,completed
1811,AIXAM,1480,1928286134,A.721,completed
1812,AIXAM,1480,-1696761815,A.741,completed
1813,AIXAM,1480,753451946,A.751,completed
1814,AIXAM,1480,1809975417,CITY,completed
1815,AIXAM,1480,1740984798,COUPE,completed
1816,AIXAM,1480,-562145192,CROSSLINE,completed
1817,AIXAM,1480,259094706,CROSSOVER,completed
1818,AIXAM,1480,1773473296,D-TRUCK,completed
1819,AIXAM,1480,2126448022,GTO,completed
1820,AIXAM,1480,2060343819,MEGA,completed
1821,AIXAM,1480,-224878629,MINAUTO,completed
1822,AIXAM,1480,467261578,ROADLINE,completed
1823,AIXAM,1480,675909307,SCOUTY,completed
1824,ALPINA,866,1378418524,B10,completed
1825,ALPINA,866,-2015912736,B11,completed
1826,ALPINA,866,1250254360,B12,completed
1827,ALPINA,866,622206842,B3,completed
1828,ALPINA,866,1664595612,B4,completed
1829,ALPINA,866,-273861314,B5,completed
1830,ALPINA,866,412006044,B6,completed
1831,ALPINA,866,154911730,B7,completed
1832,ALPINA,866,-1748476974,B8,completed
1833,ALPINA,866,-1967389169,B9,completed
1834,ALPINA,866,300805205,C1,completed
1835,ALPINA,866,467815452,C2,completed
1836,ALPINA,866,-1365231804,D10,completed
1837,ALPINA,866,-2146968843,D3,completed
1838,ALPINA,866,1453375916,D4,completed
1839,ALPINA,866,2129850207,D5,completed
1840,ALPINA,866,-1046624035,RLE,completed
1841,ALPINA,866,-925591544,ROADSTER S,completed
1842,ALPINA,866,1633950269,ROADSTER V8,completed
1843,ALPINA,866,450270310,XB7,completed
1844,ALPINA,866,-96718363,XD3,completed
1845,ALPINA,866,-1179842845,XD4,completed
1846,ALPINE,810,-1705968350,1300,completed
1847,ALPINE,810,-932752235,1600,completed
1848,ALPINE,810,981855542,A110,completed
1849,ALPINE,810,1249550931,A290,completed
1850,ALPINE,810,1750228498,A310,completed
1851,ALPINE,810,1484711064,A610,completed
1852,ALPINE,810,-1945223442,BERLINETTE,completed
1853,ALPINE,810,1624256980,V6,completed
1854,ALRENDO,6699,-1978416167,TS BRAVO,completed
1855,AMC,2246,-1395438350,CONCORD,completed
1856,AMC,2246,-978205315,EAGLE,completed
1857,APRILIA,2524,1567736918,AF-1,completed
1858,APRILIA,2524,-1394669808,AMICO,completed
1859,APRILIA,2524,1292549474,AREA,completed
1860,APRILIA,2524,1893674703,ATLANTIC,completed
1861,APRILIA,2524,-255392973,CAPONORD,completed
1862,APRILIA,2524,2083476635,CLASSIC,completed
1863,APRILIA,2524,-2135342384,CUBE,completed
1864,APRILIA,2524,1111566431,DORSODURO,completed
1865,APRILIA,2524,1576823632,ET,completed
1866,APRILIA,2524,677953374,ETV,completed
1867,APRILIA,2524,801328502,ETX,completed
1868,APRILIA,2524,1950305860,EUROPA,completed
1869,APRILIA,2524,-1722471734,GULLIVER,completed
1870,APRILIA,2524,-1799824177,HABANA,completed
1871,APRILIA,2524,-554376456,LEONARDO,completed
1872,APRILIA,2524,-1228207016,MANA,completed
1873,APRILIA,2524,-1334706935,MC,completed
1874,APRILIA,2524,-1783016802,MOJITO,completed
1875,APRILIA,2524,-760111418,MOTO,completed
1876,APRILIA,2524,-1521434057,MX,completed
1877,APRILIA,2524,-711961648,PEGASO,completed
1878,APRILIA,2524,-539707468,RALLY,completed
1879,APRILIA,2524,-1165773877,RC,completed
1880,APRILIA,2524,1529463483,RED ROSE,completed
1881,APRILIA,2524,842009187,RS,completed
1882,APRILIA,2524,-1364368175,RS4,completed
1883,APRILIA,2524,507157706,RST,completed
1884,APRILIA,2524,-752505918,RSV,completed
1885,APRILIA,2524,2139525115,RSV4,completed
1886,APRILIA,2524,332291548,RX,completed
1887,APRILIA,2524,1038651156,RXV,completed
1888,APRILIA,2524,-828044442,SCARABEO,completed
1889,APRILIA,2524,-436503500,SHIVER,completed
1890,APRILIA,2524,-302723339,SL,completed
1891,APRILIA,2524,-93360744,SONIC,completed
1892,APRILIA,2524,-831733839,SPORTCITY,completed
1893,APRILIA,2524,1677437792,SR,completed
1894,APRILIA,2524,-521211039,SR GT,completed
1895,APRILIA,2524,-900907359,SR MAX,completed
1896,APRILIA,2524,1741361731,SRV,completed
1897,APRILIA,2524,-2084747354,SX,completed
1898,APRILIA,2524,-916099189,SXR,completed
1899,APRILIA,2524,-2117026798,SXV,completed
1900,APRILIA,2524,1272325239,TUAREG,completed
1901,APRILIA,2524,-1277268051,TUONO,completed
1902,APRILIA,2524,1530255990,WIND,completed
1903,ARIEL,4406,-476243631,ATOM,completed
1904,ARIEL,4406,513976949,NOMAD,completed
1905,ARO,1360,-1961508604,10,completed
1906,ARO,1360,-1695672722,240-244,completed
1907,ARO,1360,1302088301,SPARTANA,completed
1908,ARTEGA,3495,1791162540,GT,completed
1909,ASIA MOTORS,879,-759097173,HI-TOPIC,completed
1910,ASIA MOTORS,879,-387126047,ROCSTA,completed
1911,ASIAWING,4628,-1655508499,ENDURO,completed
1912,ASIAWING,4628,-450532667,SUPERMOTO,completed
1913,ASTON MARTIN,881,1409346918,CYGNET,completed
1914,ASTON MARTIN,881,1470902905,DB11,completed
1915,ASTON MARTIN,881,-973713328,DB12,completed
1916,ASTON MARTIN,881,1618547816,DB6,completed
1917,ASTON MARTIN,881,1329944830,DB7,completed
1918,ASTON MARTIN,881,1175168837,DB9,completed
1919,ASTON MARTIN,881,1696172274,DBS,completed
1920,ASTON MARTIN,881,-714457969,DBX,completed
1921,ASTON MARTIN,881,1867486681,LAGONDA,completed
1922,ASTON MARTIN,881,1777849002,ONE-77,completed
1923,ASTON MARTIN,881,877607381,RAPIDE,completed
1924,ASTON MARTIN,881,1498171218,TICKFORD CAPRI,completed
1925,ASTON MARTIN,881,1703366351,V12,completed
1926,ASTON MARTIN,881,-2113657772,V8,completed
1927,ASTON MARTIN,881,-1778475107,VALHALLA,completed
1928,ASTON MARTIN,881,1567485847,VALIANT,completed
1929,ASTON MARTIN,881,1322949402,VALKYRIE,completed
1930,ASTON MARTIN,881,990697060,VALOUR,completed
1931,ASTON MARTIN,881,-1373145485,VANQUISH,completed
1932,ASTON MARTIN,881,-374311887,VANTAGE,completed
1933,ASTON MARTIN,881,-1805436189,VIRAGE,completed
1934,ASTON MARTIN,881,-347754780,VIRAGE Limited Edition,completed
1935,ASTON MARTIN,881,-230998129,ZAGATO,completed
1936,ATALA,5064,-469688193,BYTE,completed
1937,ATALA,5064,874733092,CAROSELLO,completed
1938,ATALA,5064,-987427662,HACKER,completed
1939,ATALA,5064,966934682,SKEGGIA,completed
1940,AUSTIN,6,-916778728,1000-Series,completed
1941,AUSTIN,6,-1258392681,ALLEGRO,completed
1942,AUSTIN,6,-2039262630,AMBASSADOR,completed
1943,AUSTIN,6,-51548388,APACHE,completed
1944,AUSTIN,6,-554293409,MAESTRO,completed
1945,AUSTIN,6,-1987250612,MAXI,completed
1946,AUSTIN,6,521671092,METRO,completed
1947,AUSTIN,6,-1810352058,MINI,completed
1948,AUSTIN,6,785168811,MONTEGO,completed
1949,AUSTIN,6,-1988380616,PRINCESS,completed
1950,AUSTIN-HEALEY,1538,-1534239223,100,completed
1951,AUSTIN-HEALEY,1538,1620870350,3000,completed
1952,AUSTIN-HEALEY,1538,1649118819,SPRITE,completed
1953,AUSTIN-HEALEY,1538,1025415274,SPRITE MK.III,completed
1954,AUTO UNION,3,-1188893589,AU 1000,completed
1955,AUTO UNION,3,1834008923,DKW F10,completed
1956,AUTO UNION,3,192622183,DKW F102,completed
1957,AUTO UNION,3,-312528765,DKW F11,completed
1958,AUTO UNION,3,540274684,DKW F12,completed
1959,AUTO UNION,3,1089641412,DKW MEISTERKLASSE,completed
1960,AUTO UNION,3,1557122999,DKW SONDERKLASSE,completed
1961,AUTO UNION,3,-600063966,DKW SONDERKLASSE F,completed
1962,AUTO UNION,3,-282992390,MUNGA,completed
1963,AUTOBIANCHI,799,506133059,A 111,completed
1964,AUTOBIANCHI,799,-1977094059,A 112,completed
1965,AUTOBIANCHI,799,431103154,BIANCHINA,completed
1966,AUTOBIANCHI,799,-1759417741,PRIMULA,completed
1967,AUTOBIANCHI,799,110534726,Y10,completed
1968,BAC,8047,-2063745175,MONO,completed
1969,BAIC,3773,-1233695640,SENOVA X25,completed
1970,BAIC,3773,-348117151,SENOVA X35,completed
1971,BAIC,3773,-1456320059,SENOVA X65,completed
1972,BAIC,3773,1981359225,X35,completed
1973,BAIC,3773,840746169,X7,completed
1974,BAOTIAN,4423,861214148,10,completed
1975,BAOTIAN,4423,-1632472337,11,completed
1976,BAOTIAN,4423,-813843281,12A,completed
1977,BAOTIAN,4423,-1296975788,12C,completed
1978,BAOTIAN,4423,-965465521,12D,completed
1979,BAOTIAN,4423,693963592,12E,completed
1980,BAOTIAN,4423,-490577473,12F,completed
1981,BAOTIAN,4423,184130160,12G,completed
1982,BAOTIAN,4423,1454453317,12P,completed
1983,BAOTIAN,4423,795545725,18C,completed
1984,BAOTIAN,4423,-687423645,18E,completed
1985,BAOTIAN,4423,-1676188562,18F,completed
1986,BAOTIAN,4423,-894486456,20B,completed
1987,BAOTIAN,4423,1171789513,21B,completed
1988,BAOTIAN,4423,-1127322931,22C,completed
1989,BAOTIAN,4423,-567650875,22D,completed
1990,BAOTIAN,4423,-1997645308,22E,completed
1991,BAOTIAN,4423,1442257613,22F,completed
1992,BAOTIAN,4423,-189384796,22P,completed
1993,BAOTIAN,4423,2123143440,28A,completed
1994,BAOTIAN,4423,-1531490180,2A,completed
1995,BAOTIAN,4423,1308072369,2C,completed
1996,BAOTIAN,4423,1204118968,6A,completed
1997,BAOTIAN,4423,807225515,6B,completed
1998,BAOTIAN,4423,-1685386695,7A,completed
1999,BAOTIAN,4423,-1859743521,7B,completed
2000,BAOTIAN,4423,1219812895,7C,completed
2001,BAOTIAN,4423,-1264851841,8A,completed
2002,BAOTIAN,4423,-345172637,8B,completed
2003,BAOTIAN,4423,-810287349,9D,completed
2004,BAOTIAN,4423,154455277,9F,completed
2005,BAOTIAN,4423,-986945280,9N,completed
2006,BAOTIAN,4423,-778144494,9O,completed
2007,BAOTIAN,4423,-93951231,9P,completed
2008,BAOTIAN,4423,1270475010,9R,completed
2009,BAOTIAN,4423,80156895,9S,completed
2010,BAOTIAN,4423,173977888,9T,completed
2011,BAOTIAN,4423,704557262,QT11,completed
2012,BAOTIAN,4423,1824601741,QT12,completed
2013,BAOTIAN,4423,1070400394,QT3,completed
2014,BAOTIAN,4423,1664839206,QT9,completed
2015,BAOTIAN,4423,888656366,T2,completed
2016,BAOTIAN,4423,2059936483,T9,completed
2017,BARKAS,134,704829180,B 1000,completed
2018,BAW,3071,85627292,BJ 212,completed
2019,BEDFORD,10,-2128171089,ASTRA VAN,completed
2020,BEDFORD,10,-1784469665,ASTRAMAX,completed
2021,BEDFORD,10,30448182,BLITZ,completed
2022,BEDFORD,10,-1846780622,CF,completed
2023,BEDFORD,10,853414939,CHEVANNE,completed
2024,BEDFORD,10,112933379,HA,completed
2025,BEDFORD,10,1668523583,MIDI,completed
2026,BEDFORD,10,1568123705,RASCAL,completed
2027,BEELINE,4402,-127056490,MEMORY,completed
2028,BEELINE,4402,-2012558195,PISTA,completed
2029,BEELINE,4402,348635909,TAPO,completed
2030,BEIJING,5670,-859023480,X3,completed
2031,BENELLI,2532,1739932391,125,completed
2032,BENELLI,2532,1733989978,250-2,completed
2033,BENELLI,2532,690143831,254,completed
2034,BENELLI,2532,1919068324,2C,completed
2035,BENELLI,2532,-2145180402,304,completed
2036,BENELLI,2532,-674495085,350,completed
2037,BENELLI,2532,617833196,354,completed
2038,BENELLI,2532,479997555,491,completed
2039,BENELLI,2532,426694825,500,completed
2040,BENELLI,2532,365899082,502,completed
2041,BENELLI,2532,-1443181645,654,completed
2042,BENELLI,2532,-638120707,750,completed
2043,BENELLI,2532,-1075238142,752S,completed
2044,BENELLI,2532,-113196906,900,completed
2045,BENELLI,2532,-125696412,ADIVA,completed
2046,BENELLI,2532,1692164194,BN,completed
2047,BENELLI,2532,297305088,BX,completed
2048,BENELLI,2532,1519291235,IMPERIALE,completed
2049,BENELLI,2532,1606374076,LEONCINO,completed
2050,BENELLI,2532,2100287434,NAKED,completed
2051,BENELLI,2532,153952254,PEPE,completed
2052,BENELLI,2532,1423823614,QUATTRONOVE X,completed
2053,BENELLI,2532,-1781468002,RCX,completed
2054,BENELLI,2532,1378925381,S,completed
2055,BENELLI,2532,454467849,TNT,completed
2056,BENELLI,2532,-1173976354,TORNADO,completed
2057,BENELLI,2532,-199073053,TREK,completed
2058,BENELLI,2532,66883422,TRK,completed
2059,BENELLI,2532,1154326411,VELVET,completed
2060,BENTLEY,815,-825792980,ARNAGE,completed
2061,BENTLEY,815,858325700,AZURE,completed
2062,BENTLEY,815,-1921041029,BENTAYGA,completed
2063,BENTLEY,815,-988560977,BROOKLANDS,completed
2064,BENTLEY,815,-1442660423,CONTINENTAL,completed
2065,BENTLEY,815,-1270167082,CONTINENTAL FLYING SPUR,completed
2066,BENTLEY,815,-411191467,CORNICHE,completed
2067,BENTLEY,815,1302308493,EIGHT,completed
2068,BENTLEY,815,-584328442,FLYING SPUR,completed
2069,BENTLEY,815,-1917639539,MULSANNE,completed
2070,BENTLEY,815,-1319739040,T2 SERIES,completed
2071,BENTLEY,815,1475707834,TURBO R,completed
2072,BENZHOU,4801,1370236806,YY,completed
2073,BERTONE,1485,-727245165,FREECLIMBER,completed
2074,BESTUNE,5510,500492623,T77,completed
2075,BETA,4315,1807840433,ALP,completed
2076,BETA,4315,-1540323737,EIKON,completed
2077,BETA,4315,-1216943561,EVO,completed
2078,BETA,4315,666122124,M,completed
2079,BETA,4315,-1094278816,RR,completed
2080,BETA,4315,-1274915604,URBAN,completed
2081,BETA,4315,-705351775,XTRAINER,completed
2082,BIMOTA,4368,471854877,DB5,completed
2083,BIMOTA,4368,194770085,DB6,completed
2084,BIMOTA,4368,815833162,DB7,completed
2085,BIMOTA,4368,436026688,DB8,completed
2086,BIMOTA,4368,-115172327,DB9,completed
2087,BIMOTA,4368,473953480,IMPETO,completed
2088,BIMOTA,4368,-822627936,KB4,completed
2089,BIMOTA,4368,1669359267,SBR,completed
2090,BIMOTA,4368,1691057425,TESI,completed
2091,BITTER,1486,148431429,TYPE 3,completed
2092,BOND,1537,-246848774,EQUIPE,completed
2093,BORGWARD,136,-334340511,ISABELLA,completed
2094,BRISTOL,1487,1252086388,411,completed
2095,BRISTOL,1487,1539147271,412,completed
2096,BRISTOL,1487,-1103488338,603,completed
2097,BRISTOL,1487,710235276,BEAUFIGHTER,completed
2098,BRISTOL,1487,-633594503,BLENHEIM,completed
2099,BRISTOL,1487,1680631991,BRIGAND,completed
2100,BRISTOL,1487,1967689309,BRITANNIA,completed
2101,BRISTOL,1487,-489312888,BULLET,completed
2102,BRISTOL,1487,42055777,FIGHTER,completed
2103,BRIXTON,4540,1969713742,BX,completed
2104,BRIXTON,4540,1648210590,CROMWELL,completed
2105,BRIXTON,4540,647063892,CROSSFIRE,completed
2106,BRIXTON,4540,677940962,FELSBERG,completed
2107,BRIXTON,4540,521497608,RAYBURN,completed
